Page Name	Categories	Subcategories	Tags	Discription	UPC	Part #	Extra Info
Twist Knob Flow Control	Shower Accessories	Flow Control		"All brass Water-Saving Flow Control and Shut Off Valve for Shower Head 1/2"" MIPS, 1/2"" FIPS   "	80168	CS336PBR	Polished Brass, Carded
Twist Knob Flow Control	Shower Accessories	Flow Control		"All brass Water-Saving Flow Control and Shut Off Valve for Shower Head 1/2"" MIPS, 1/2"" FIPS   "	80150	CS336SN	Satin Nickel, Carded
Twist Knob Flow Diverter	Shower Accessories	Diverter	All Brass	"All brass Shower Diverter with turn valve feature 1/2"" MIPS X 1/2"" MIPS   "	11009	S337	Chrome
Twist Knob Flow Diverter	Shower Accessories	Diverter	All Brass	"All brass Shower Diverter with turn valve feature 1/2"" MIPS X 1/2"" MIPS   "	11134	S337SN	Satin Nickel
Twist Knob Flow Diverter	Shower Accessories	Diverter	All Brass	"All brass Shower Diverter with turn valve feature 1/2"" MIPS X 1/2"" MIPS   "	80021	CS337	Chrome, Carded
Twist Knob Flow Diverter	Shower Accessories	Diverter	All Brass	"All brass Shower Diverter with turn valve feature 1/2"" MIPS X 1/2"" MIPS   "	80033	CS337SN	Satin Nickel, Carded
Push Pull Flow Diverter	Shower Accessories	Diverter	All Brass	"Chrome plated all brass Shower Diverter with 1/2"" Female shower arm outlet, two 1/2"" male connections for shower hose and shower head with pull diverter feature 1/2"" FIP, 1/2"" MIP, 1/2"" MIP   "	11027	S338	Chrome
Push Pull Flow Diverter	Shower Accessories	Diverter	All Brass	"Chrome plated all brass Shower Diverter with 1/2"" Female shower arm outlet, two 1/2"" male connections for shower hose and shower head with pull diverter feature 1/2"" FIP, 1/2"" MIP, 1/2"" MIP   "	11134	S338SNPVD	Satin Nickel
Push Pull Flow Diverter	Shower Accessories	Diverter	All Brass	"Chrome plated all brass Shower Diverter with 1/2"" Female shower arm outlet, two 1/2"" male connections for shower hose and shower head with pull diverter feature 1/2"" FIP, 1/2"" MIP, 1/2"" MIP   "	80020	CS338	Chrome, Carded
Push Pull Flow Diverter	Shower Accessories	Diverter	All Brass	"Chrome plated all brass Shower Diverter with 1/2"" Female shower arm outlet, two 1/2"" male connections for shower hose and shower head with pull diverter feature 1/2"" FIP, 1/2"" MIP, 1/2"" MIP   "	80145	CS338SNPVD	Satin Nickel PVD, Carded
All Brass Wall Hook	Shower Accessories	Mount	Wall Mount, Hook	All brass shower wall hook with included hardware.	11064	PSC377C	Chrome
All Brass Wall Hook	Shower Accessories	Mount	Wall Mount, Hook	All brass shower wall hook with included hardware.	80023	CPSC377C	Chrome, Carded
All Brass 90 Degree Swivel Joint	Shower Accessories	Mount	All Brass, Hose Connection, Swivel Connector	"Chrome Plated all brass Deluxe Swivel Connector with hose connection 
  "	11065	PSC378C	Chrome
All Brass 90 Degree Swivel Joint	Shower Accessories	Mount	All Brass, Hose Connection, Swivel Connector	"Chrome Plated all brass Deluxe Swivel Connector with hose connection 
  "	80022	CPSC378C	Chrome, Carded
Arm Mount Pin	Shower Accessories	Mount	Hose Connection, Arm Mount	Chrome plated Shower Arm Mount with pin and hose connection  	11066	PSC390C	Chrome
Arm Mount Pin	Shower Accessories	Mount	Hose Connection, Arm Mount	Chrome plated Shower Arm Mount with pin and hose connection  	80024	CPSC390C	Chrome, Carded
All Brass 110 Degree Swivel Joint	Shower Accessories	Mount	All Brass, Hose Connection, Swivel Connector, Arm Mount	All Brass 110 Degree Swivel Joint Elbow. Arm mount swivel connector.	11093	PSC478C	Chrome
All Brass 110 Degree Swivel Joint	Shower Accessories	Mount	All Brass, Hose Connection, Swivel Connector, Arm Mount	All Brass 110 Degree Swivel Joint Elbow. Arm mount swivel connector.	80215	CPSC478C	Chrome, Carded
Personal Shower Arm Mount	Shower Accessories	Mount	Hose Connection, Arm Mount, Bracket	Shower Arm Mount with hose connection   	11075	PSC401C	Chrome
Personal Shower Arm Mount	Shower Accessories	Mount	Hose Connection, Arm Mount, Bracket	Shower Arm Mount with hose connection   	11074	PSC401W	White
Personal Shower Arm Mount	Shower Accessories	Mount	Hose Connection, Arm Mount, Bracket	Shower Arm Mount with hose connection   	11076	PSC402C	Chrome, brass ball joint
Personal Shower Arm Mount	Shower Accessories	Mount	Hose Connection, Arm Mount, Bracket	Shower Arm Mount with hose connection   	11096	PSC402SN	Satin Nickel, brass ball joint
Personal Shower Arm Mount	Shower Accessories	Mount	Hose Connection, Arm Mount, Bracket	Shower Arm Mount with hose connection   	80076	CPSC401C	Chrome, Carded
Personal Shower Arm Mount	Shower Accessories	Mount	Hose Connection, Arm Mount, Bracket	Shower Arm Mount with hose connection   	80077	CPSC401W	White, Carded
Personal Shower Arm Mount	Shower Accessories	Mount	Hose Connection, Arm Mount, Bracket	Shower Arm Mount with hose connection   	80078	CPSC402C	Chrome, brass ball joint, Carded
Personal Shower Arm Mount	Shower Accessories	Mount	Hose Connection, Arm Mount, Bracket	Shower Arm Mount with hose connection   	80079	CPSC402SN	Satin Nickel, brass ball joint, Carded
Wall Mount Supply Elbow	Shower Accessories	Shower Supply Elbow		90 degree, wall-Mount Shower Supply Elbow    	11130	SE350	Chrome
Wall Mount Supply Elbow	Shower Accessories	Shower Supply Elbow		90 degree, wall-Mount Shower Supply Elbow    	11131	SE350PBRPVD	Polished Brass PVD
Wall Mount Supply Elbow	Shower Accessories	Shower Supply Elbow		90 degree, wall-Mount Shower Supply Elbow    	11132	SE350SNPVD	Satin Nickel PVD
Wall Mount Supply Elbow	Shower Accessories	Shower Supply Elbow		90 degree, wall-Mount Shower Supply Elbow    	80154	CSE350	Chrome, Carded
Wall Mount Supply Elbow	Shower Accessories	Shower Supply Elbow		90 degree, wall-Mount Shower Supply Elbow    	80156	CSE350SNPVD	Satin Nickel PVD, Carded
45 Degree Shower Arm Elbow	Shower Accessories	Shower Supply Elbow	Arm Mount	"Shower Arm Elbow with 45 degree angle 1/2"" FIPS, 1/2"" MIPS  "	14252	SE45	Chrome
45 Degree Shower Arm Elbow	Shower Accessories	Shower Supply Elbow	Arm Mount	"Shower Arm Elbow with 45 degree angle 1/2"" FIPS, 1/2"" MIPS  "	14253	SE45SN	Satin Nickel
Personal Shower Wall Mount Bracket	Shower Accessories	Mount	Wall Mount, Bracket	Chrome Plated Wall Bracket / Cradle for Hand Held Shower Head   	14263	WB10	Chrome
Personal Shower Wall Mount Bracket	Shower Accessories	Mount	Wall Mount, Bracket	Chrome Plated Wall Bracket / Cradle for Hand Held Shower Head   	80214	CWB10	Chrome, Carded
Personal Shower Suction Cup Wall Bracket	Shower Accessories	Mount	Wall Mount, Bracket	Chrome Plated Shower Wall Bracket / Hand Held Cradle with Suction Cup  	11091	PSC145	Chrome
"69"" Shower Hose "	Shower Accessories	Hose		"69"" Shower Head Hose featuring double lock with Chrome plated solid brass nut.   "	11068	PSH69BCP	Brass, Chrome Plated
"69"" Shower Hose "	Shower Accessories	Hose		"69"" Shower Head Hose featuring double lock with Chrome plated solid brass nut.   "	11069	PSH69SS	Stainless Steel
"69"" Shower Hose "	Shower Accessories	Hose		"69"" Shower Head Hose featuring double lock with Chrome plated solid brass nut.   "	80015	CPSH69BCP	Brass, Chrome Plated, Carded
"80"" Shower Hose "	Shower Accessories	Hose		"80"" Shower Head Hose featuring double lock with Chrome plated solid brass nut  "	11072	PSH80SS	Stainless Steel
"59-80"" Stretch Shower Hose "	Shower Accessories	Hose		"Polished Stainless Steel Shower Head Stretch Hose 59"" to 80""   "	11057	PSH5980SS	(Stainless Steel)
"59-80"" Stretch Shower Hose "	Shower Accessories	Hose		"Polished Stainless Steel Shower Head Stretch Hose 59"" to 80""   "	80158	CPSH5980SS	Stainless Steel, Carded
"59"" Shower Hose "	Shower Accessories	Hose		"59"" Shower Head Hose featuring double lock with Chrome plated nut   "	11058	PSH59BCP	Brass Chrome Plated
"59"" Shower Hose "	Shower Accessories	Hose		"59"" Shower Head Hose featuring double lock with Chrome plated nut   "	14111	PSH59SN	Satin Nickel
"59"" Shower Hose "	Shower Accessories	Hose		"59"" Shower Head Hose featuring double lock with Chrome plated nut   "	11059	PSH59SS	Stainless Steel
"59"" Shower Hose "	Shower Accessories	Hose		"59"" Shower Head Hose featuring double lock with Chrome plated nut   "	11070	PSH59VCN	White Vinyl
"59"" Shower Hose "	Shower Accessories	Hose		"59"" Shower Head Hose featuring double lock with Chrome plated nut   "	80014	CPSH59BCP	Brass Chrome Plated, Carded
"59"" Shower Hose "	Shower Accessories	Hose		"59"" Shower Head Hose featuring double lock with Chrome plated nut   "	80243	CPSH59SN	Satin Nickel, Carded
"59"" Shower Hose "	Shower Accessories	Hose		"59"" Shower Head Hose featuring double lock with Chrome plated nut   "	80017	CPSH59VCN	White, Carded
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	11058	PSH59BCP	"Brass, Chrome Plated, 59"""
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	80014	CPSH59BCP	"Brass, Chrome Plated, 59"", Carded"
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	14111	PSH59SN	"Satin Nickel, 59"""
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	80243	CPSH59SN	"Satin Nickel, 59"", Carded"
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	11059	PSH59SS	"Stainless Steel, 59"""
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	11070	PSH59VCN	"White Vinyl, 59"""
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	80017	CPSH59VCN	"White Vinyl, 59"", Carded"
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	11068	PSH69BCP	"Brass, Chrome Plated, 69"""
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	11069	PSH69SS	"Stainless Steel, 69"""
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	11072	PSH80SS	"Stainless Steel, 80"""
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	11057	PSH5980SS	"Stainless Steel, Stretch 59-80"""
All Shower Hoses	Shower Accessories	Hose		All our all lengths and materials for our Personal Shower Hoses, on one page.   	80158	CPSH5980SS	"Stainless Steel, Stretch 59-80"", Carded"
Shower Lead Flow Restrictors	Shower Accessories	Parts		Shower head flow restrictors for various shower head styles.   	20144	FR15	Screw in - Green - 1.5 GPM
Shower Lead Flow Restrictors	Shower Accessories	Parts		Shower head flow restrictors for various shower head styles.   	20139	FR25	Screw in - White - 2.5 GPM
Shower Lead Flow Restrictors	Shower Accessories	Parts		Shower head flow restrictors for various shower head styles.   	20137	S115FR	Fits S115 Shower Heads - Green - 1.5 GPM
Shower Lead Flow Restrictors	Shower Accessories	Parts		Shower head flow restrictors for various shower head styles.   	-----	S188FR25	Fits S188 Shower Head - White - 2.5 GPM
Shower Lead Flow Restrictors	Shower Accessories	Parts		Shower head flow restrictors for various shower head styles.   	20138	S188FR15	Fits S188 Shower Heads - Orange- 1.5 GPM
Shower Arm Washer	Shower Accessories	Parts		Washer for S170 Shower arms, and S38 series shower heads  	20170	S3870	Washer
Personal Shower Vacuum Breaker	Shower Accessories	Vacuum breaker		Solid Brass Shower Vacuum Breaker for personal shower hose.  	11077	PSC143	Chrome
Personal Shower Vacuum Breaker	Shower Accessories	Vacuum breaker		Solid Brass Shower Vacuum Breaker for personal shower hose.  	14097	PSC143SN	Satin Nickel
Personal Shower Vacuum Breaker	Shower Accessories	Vacuum breaker		Solid Brass Shower Vacuum Breaker for personal shower hose.  	80148	CPSC143	Chrome, Carded
Personal Shower Vacuum Breaker	Shower Accessories	Vacuum breaker		Solid Brass Shower Vacuum Breaker for personal shower hose.  	80149	CPSC143SN	Satin Nickel, Carded
Personal Shower Vacuum Breaker	Shower Accessories	Vacuum breaker		Solid Brass Shower Vacuum Breaker for personal shower hose.  	11117	PSC143RK	Repair Kit
Vacuum Breaker Repair Kit	Shower Accessories	Parts	Kit	Repair Kit for PSC143 series vacuum breakers.  	11117	PSC143RK	Repair Kit
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	10104	TS137	Chrome
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	10119	TS137PBR	Polished Brass
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	10147	TS137PBRPVD	Polished Brass PVD
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	14131	TS137SN	Satin Nickel
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	10237	TS137ORB	Oil Rubbed Bronze
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	10114	TS137W	White
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	10120	TS137B	Black
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	10113	TS137G	Gold
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	14300	TS137MB	Matte Black
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	80104	CTS137	Chrome, Carded
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	80106	CTS137PBRPVD	Polished Brass, Carded
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	80110	CTS137SN	Satin Nickel, Carded
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	80161	CTS137ORB	Oil Rubbed Bronze, Carded
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	80109	CTS137BK	Polished Black, Carded
"5 1/4"" Nose Mount 1/2"" IPS"	Tub Spout	Filler	"1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with 1/2"" IPS mount
 "	80107	CTS137W	White, Carded
TS137-MB	Tub Spout, Special	Filler	No Diverter, Zinc	"NEW!  Matte Black zinc tub spout with 1/2"" IPS mount
 "	14300	TS137MB	Matte Black
"5 1/4"" Nose Mount 3/4"" IPS"	Tub Spout	Filler	"1/2"" IPS, 3/4"" IPS, nose mount, Zinc"	"Zinc tub spout 3/4"" IPS nose mount. TS147-12 for 3/4 or 1/2 ISP with included plastic reducer bushing."	10153	TS147	Chrome
"5 1/4"" Nose Mount 3/4"" IPS"	Tub Spout	Filler	"1/2"" IPS, 3/4"" IPS, nose mount, Zinc"	"Zinc tub spout 3/4"" IPS nose mount. TS147-12 for 3/4 or 1/2 ISP with included plastic reducer bushing."	10157	TS14712	"Chrome (Includes reducer bushing for 1/2"" IPS)"
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	10101	TS134	Chrome
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	10108	TS134PBR	Polished Brass
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	10146	TS134PBRPVD	Polished Brass PVD
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	14130	TS134SN	Satin Nickel
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	10238	TS134ORB	Oil Rubbed Bronze
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	10109	TS134W	White
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	10122	TS134BG	Black Gold
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	14301	TS134MB	Matte Black
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	80090	CTS134	Chrome, Carded
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	80091	CTS134PBR	Polished Brass, Carded
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	80092	CTS134PBRPVD	Polished Brass PVD, Carded
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	80098	CTS134SN	Satin Nickel, Carded
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	80162	CTS134ORB	Oil Rubbed Bronze, Carded
"5 1/4"" Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter & 1/2"" IPS nose mount   "	80097	CTS134W	White, Carded
TS134-MB	Special, Tub Spout	Diverter	Zinc, nose mount	"NEW!  Matte Black zinc tub spout with front diverter & 1/2"" IPS nose mount   "	14301	TS134MB	Matte Black
"5 1/4"" Nose Mount 3/4"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 3/4"" IPS, nose mount, Zinc"	"Zinc tub spout with front diverter 3/4"" IPS nose mount  "	10148	TS144	Chrome
"5 1/4"" Slip Fit 5/8"""	Tub Spout	Filler	"Slip Fit 5/8"" OD, No Diverter, Zinc"	"Zinc tub spout with 5/8"" slip fit OD copper tube  "	10106	TS132	Chrome
"5 1/4"" Slip Fit 5/8"""	Tub Spout	Filler	"Slip Fit 5/8"" OD, No Diverter, Zinc"	"Zinc tub spout with 5/8"" slip fit OD copper tube  "	10107	TS132PBR	Polished Brass
"5 1/4"" Slip Fit 5/8"""	Tub Spout	Filler	"Slip Fit 5/8"" OD, No Diverter, Zinc"	"Zinc tub spout with 5/8"" slip fit OD copper tube  "	80080	CTS132	Chrome, Carded
"5 1/4"" Slip Fit 5/8"""	Tub Spout	Filler	"Slip Fit 5/8"" OD, No Diverter, Zinc"	"Zinc tub spout with 5/8"" slip fit OD copper tube  "	80081	CTS132PBR	Polished Brass, Carded
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	10100	TS133	Chrome
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	10117	TS133PBR	Polished Brass
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	10220	TS133SN	Satin Nickel
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	10236	TS133ORB	Oil Rubbed Bronze
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	10121	TS133BG	Black Gold
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	10123	TS133G	Gold
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	80082	CTS133	Chrome, Carded
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	80083	CTS133PBR	Polished Brass, Carded
"5 1/4"" Slip Fit 5/8"" With Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"Zinc tub spout with front diverter & slip 5/8"" OD copper tube  "	80206	CTS133SN	Satin Nickel, Carded
"5 1/4"" Rear Mount with Diverter & Shower Connection"	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Zinc"	Zinc tub spout with rear mount, with diverter, and top outlet male shower connection  	10102	TS135	Chrome
"5 1/4"" Rear Mount with Diverter & Shower Connection"	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Zinc"	Zinc tub spout with rear mount, with diverter, and top outlet male shower connection  	80099	CTS135	Chrome, Carded
"5 1/4""  Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Zinc"	"Zinc tub spout with diverter, rear mount. 1/2"" or 3/4"" IPS   
"	10103	TS136	Chrome
"5 1/4""  Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Zinc"	"Zinc tub spout with diverter, rear mount. 1/2"" or 3/4"" IPS   
"	10115	TS136PBR	Polished Brass
"5 1/4""  Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Zinc"	"Zinc tub spout with diverter, rear mount. 1/2"" or 3/4"" IPS   
"	10116	TS136W	White
"5 1/4""  Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Zinc"	"Zinc tub spout with diverter, rear mount. 1/2"" or 3/4"" IPS   
"	80101	CTS136	Chrome, Carded
"5 1/4""  Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Zinc"	"Zinc tub spout with diverter, rear mount. 1/2"" or 3/4"" IPS   
"	80102	CTS136PBR	Polished Brass, Carded
"5 1/4""  Rear Mount with Diverter"	Tub Spout	Diverter	"1/2"" IPS, 3/4"" IPS, Rear Mount, Zinc"	"Zinc tub spout with diverter, rear mount. 1/2"" or 3/4"" IPS   
"	80103	CTS136W	White, Carded
"5 1/4"" Rear Mount with Diverter & Bottom Shower Connection"	Tub Spout	Diverter	"1/2"" IPS, Rear Diverter, 3/4"" IPS, Rear Mount, Zinc"	"Zinc tub Spout Rear Diverter, rear mount 1/2 or 3/4"" IPS with Bottom Outlet for Personal Shower Connection  "	10105	TS138	Chrome
"5 1/4"" Rear Mount with Diverter & Bottom Shower Connection"	Tub Spout	Diverter	"1/2"" IPS, Rear Diverter, 3/4"" IPS, Rear Mount, Zinc"	"Zinc tub Spout Rear Diverter, rear mount 1/2 or 3/4"" IPS with Bottom Outlet for Personal Shower Connection  "	80111	CTS138	Chrome, Carded
"5 1/4""  Slip Fit 5/8"" with Diverter and Shower Connection"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	Zinc tub spout, Front Diverter, Slip fit, with Hand Held Shower Hose Outlet  	10216	TS139	Chrome
"5 1/4""  Rear Mount with Diverter and Shower Outlet"	Tub Spout	Diverter	"1/2"" IPS, Rear Diverter, 3/4"" IPS, Rear Mount, Zinc"	Zinc tub spout with rear diverter mount and top outlet 	10156	TS145	Chrome
"5 1/4"" Mixet® Style 4"	Tub Spout	Filler	®Mixet Style 4, No Diverter, Zinc	Zinc tub Spout with (Mixet® Style 4) for 1/2 in. nominal copper pipe (5/8 in. OD) connections  	10232	TS232	Chrome
"5 1/4"" Mixet® Style 4"	Tub Spout	Filler	®Mixet Style 4, No Diverter, Zinc	Zinc tub Spout with (Mixet® Style 4) for 1/2 in. nominal copper pipe (5/8 in. OD) connections  	80175	CTS232	Chrome, Carded
"5 1/4"" Mixet® Style 4 With Diverter"	Tub Spout	Diverter	Front Diverter, ®Mixet Style 4, Zinc	Zinc tub Spout with Front Diverter (Mixet® Style 4) and for use on 1/2 in. nominal copper pipe (5/8 in. OD) connections  	10234	TS233	Chrome
"5 1/4"" Mixet® Style 4 With Diverter"	Tub Spout	Diverter	Front Diverter, ®Mixet Style 4, Zinc	Zinc tub Spout with Front Diverter (Mixet® Style 4) and for use on 1/2 in. nominal copper pipe (5/8 in. OD) connections  	80176	CTS233	Chrome, Carded
"6"" Modern Luxury 1-4-All"	Tub Spout	Filler	1-4-All Universal Fit, No Diverter, Zinc	"6"" long, zinc Modern Luxury Tub Spout with 1-4-All Universal Fit  "	10269	TS467	Chrome
"6"" Modern Luxury 1-4-All with Diverter"	Tub Spout	Diverter	Front Diverter, 1-4-All Universal Fit, Zinc	"6"" long, zinc Modern Luxury Tub Spout with Front Diverter and 1-4-All Universal Fit  "	10268	TS464	Chrome
"6"" Modern Luxury Slip Fit with Diverter"	Tub Spout	Diverter	"Slip Fit 5/8"" OD, Front Diverter, Zinc"	"6"" Long zinc tub spout with Luxury Design, Slip Fit 5/8"" OD copper tube, and Front Diverter  "	10262	TS333	Chrome
"6"" Modern Luxury Nose Mount 1/2"" IPS with Diverter"	Tub Spout	Diverter	"Front Diverter, 1/2"" IPS, nose mount, Zinc"	"6"" Long zinc tub spout with luxury design.  Front Diverter and 1/2"" IPS Nose Mount  "	10261	TS334	Chrome
